code,date,open,high,low,close,volume,amount,turn
sz.002449,2010-07-16,9.2790800400,10.0774212000,8.8700937900,9.2790800400,25756348,729966575.3200,58.537155
sz.002449,2010-07-19,9.4230432000,9.8156700000,9.1711076700,9.5571906900,18338554,532110620.3700,41.678532
sz.002449,2010-07-20,9.3903243000,9.6782506200,9.1809233400,9.5048404500,14309601,411395554.4400,32.521820
sz.002449,2010-07-21,9.4492183200,10.0545179700,9.3903243000,9.7338727500,16124393,481462825.8700,36.646348
sz.002449,2010-07-22,9.6193566000,9.7011538500,9.4263150900,9.5997252600,9124181,266745112.8500,20.736775
sz.002449,2010-07-23,9.6062690400,10.0087115100,9.4950247800,9.9465456000,12214118,364847650.7300,27.759359
sz.002449,2010-07-26,9.9367299300,10.2082968000,9.7927667700,9.9596331600,10246282,313680829.5100,23.287005
sz.002449,2010-07-27,9.8483889000,10.0905087600,9.8156700000,9.8614764600,6538477,198450437.1300,14.860175
sz.002449,2010-07-28,9.7993105500,10.4046102000,9.7764073200,10.3588037400,9610355,296137193.5400,21.841716
sz.002449,2010-07-29,10.3391724000,10.3882507500,10.1526746700,10.2410157000,7278760,228289220.7500,16.542636
sz.002449,2010-07-30,10.1919373500,10.3718913000,9.9956239500,10.0610617500,6301555,195209092.1200,14.321716
sz.002449,2010-08-02,10.0937806500,10.2737346000,10.0774212000,10.1821216800,5604283,174133796.4800,12.737007
sz.002449,2010-08-03,10.2312000300,10.4046102000,9.8811078000,9.8843796900,6735213,208264169.0100,15.307302
sz.002449,2010-08-04,9.8156700000,10.0119834000,9.7567759800,10.0021677300,4691985,141797482.2300,10.663602
sz.002449,2010-08-05,10.0119834000,10.1297714400,9.8091262200,9.8320294500,4440526,135135498.9400,10.092105
sz.002449,2010-08-06,9.8320294500,10.2606470400,9.7175133000,10.2312000300,6388051,196874276.3900,14.518298
sz.002449,2010-08-09,10.2344719200,10.3064535000,10.1526746700,10.2475594800,4983847,155733100.8100,11.326925
sz.002449,2010-08-10,10.2213843600,10.6303706100,10.1919373500,10.3326286200,8404058,267434718.1300,19.100132
sz.002449,2010-08-11,10.3064535000,10.4307853200,10.0447023000,10.3915226400,5164952,162011736.1200,11.738527
sz.002449,2010-08-12,10.2410157000,10.9935504000,10.2410157000,10.8332277900,10221892,335548220.2800,23.231573
sz.002449,2010-08-13,10.7187116400,11.0033660700,10.6369143900,10.9641033900,6158209,203424450.3300,13.995930
sz.002449,2010-08-16,10.9608315000,11.1767762400,10.7514305400,10.9673752800,4725636,158304903.2900,10.740082
sz.002449,2010-08-17,10.9771909500,11.8736888100,10.8659466900,11.6152095000,7155412,252735155.9900,16.262300
sz.002449,2010-08-18,11.5464998100,11.6119376100,11.2880205000,11.4679744500,3737187,130848321.6000,8.493607
sz.002449,2010-08-19,11.3861772000,12.0863616600,11.3534583000,11.5301403600,5221582,188234422.8700,11.867232
sz.002449,2010-08-20,11.4188961000,11.5726749300,11.2225827000,11.2553016000,3279418,113987575.9200,7.453223
sz.002449,2010-08-23,11.1636886800,11.5072371300,11.0589882000,11.4123523200,3146115,108609730.9700,7.150261
sz.002449,2010-08-24,11.4319836600,11.7526288800,11.2978361700,11.5432279200,2330028,82553757.5300,5.295518
sz.002449,2010-08-25,11.4974214600,11.4974214600,10.9215688200,10.9215688200,2548850,87421023.1200,5.792841
sz.002449,2010-08-26,11.0917071000,11.2454859300,10.8953937000,11.1800481300,2462600,83422204.9300,5.596818
sz.002449,2010-08-27,11.1244260000,11.7133662000,11.0589882000,11.5170528000,2790039,97966175.2600,6.340998
sz.002449,2010-08-30,11.6152095000,12.1910621400,11.5170528000,12.0994492200,3559758,130266853.8400,8.090359
sz.002449,2010-08-31,11.9587579500,12.6164078400,11.9587579500,12.3546566400,3353301,127102337.8100,7.621139
sz.002449,2010-09-01,12.2859469500,12.4299101100,11.8213385700,11.9620298400,3856744,142416636.1600,8.765327
sz.002449,2010-09-02,12.0994492200,12.6949332000,12.0994492200,12.4233663300,3179917,120689617.6600,7.227084
sz.002449,2010-09-03,12.5149792500,12.6883894200,12.0700022100,12.1648870200,2699030,101109878.8900,6.134159
sz.002449,2010-09-06,12.1648870200,12.2695875000,11.7820758900,11.9980206300,2232611,81605700.8800,5.074116
sz.002449,2010-09-07,11.9914768500,12.1648870200,11.9456703900,12.0405552000,1360693,50109029.6900,3.092484
sz.002449,2010-09-08,12.0405552000,12.2303248200,11.9587579500,12.1976059200,1751271,64696599.7900,3.980161
sz.002449,2010-09-09,12.3939193200,12.5247949200,12.0241957500,12.1027211100,1904874,71630343.4700,4.329259
sz.002449,2010-09-10,12.0111081900,12.2368686000,11.7624445500,12.1877902500,1839598,67311439.0800,4.180905
sz.002449,2010-09-13,12.1092648900,12.4659009000,12.0405552000,12.4593571200,1848062,69507285.2600,4.200141
sz.002449,2010-09-14,12.3775598700,12.5771451600,12.2728593900,12.3677442000,1079467,40892320.8000,2.453334
sz.002449,2010-09-15,12.3775598700,12.4888041300,11.8769607000,11.9620298400,1634278,60498146.8800,3.714268
sz.002449,2010-09-16,11.8442418000,11.9653017300,11.4123523200,11.5792187100,2031706,72233512.1500,4.617514
sz.002449,2010-09-17,11.5890343800,11.6479284000,11.1244260000,11.2258545900,2087038,72332810.9400,4.743268
sz.002449,2010-09-20,11.2258545900,11.4058085400,11.1211541100,11.2880205000,1177944,40697236.5500,2.677145
sz.002449,2010-09-21,11.2389421500,11.5432279200,11.2389421500,11.4516150000,1059066,36954064.5600,2.406968
sz.002449,2010-09-27,11.4516150000,11.6086657200,11.3403707400,11.5726749300,815330,28653072.8000,1.853023
sz.002449,2010-09-28,11.5824906000,11.5824906000,10.9215688200,10.9281126000,2067703,70561489.8500,4.699325
sz.002449,2010-09-29,11.0884352100,11.1538730100,10.4798636700,10.7972370000,1421746,47267664.3200,3.231241
sz.002449,2010-09-30,10.7972370000,10.7972370000,10.7972370000,10.7972370000,0,0.0000,
sz.002449,2010-10-08,11.0295411900,11.1735043500,10.9608315000,11.1571449000,1394513,47334905.1100,3.169348
sz.002449,2010-10-11,11.1604167900,11.1604167900,10.7906932200,10.9117531500,1634186,54482248.0100,3.714059
sz.002449,2010-10-12,10.8332277900,11.1211541100,10.7645181000,10.8364996800,1278949,42615665.0200,2.906702
sz.002449,2010-10-13,10.8561310200,10.9542877200,10.7906932200,10.9477439400,1474996,48874413.1300,3.352264
sz.002449,2010-10-14,10.9641033900,11.1702324600,10.6925365200,10.7317992000,1856625,62297949.6200,4.219602
sz.002449,2010-10-15,10.6270987200,10.7121678600,10.2704627100,10.4700480000,3020459,96501175.4800,6.864680
sz.002449,2010-10-18,9.9629050500,10.4635042200,9.8156700000,10.2082968000,7449083,227833722.3900,13.543787
sz.002449,2010-10-19,10.1428590000,10.7808775500,10.1101401000,10.6663614000,3539625,114555608.6200,6.435682
sz.002449,2010-10-20,10.5682047000,11.2716610500,10.4831355600,11.1506011200,4337635,146011759.4400,7.886609
sz.002449,2010-10-21,11.1244260000,11.1244260000,10.8626748000,10.9510158300,2873692,96160948.7700,5.224895
sz.002449,2010-10-22,10.8953937000,11.1244260000,10.8953937000,11.0655319800,2249933,75730592.0000,4.090787
sz.002449,2010-10-25,11.0655319800,11.4188961000,11.0589882000,11.4123523200,2803388,96963867.4100,5.097069
sz.002449,2010-10-26,11.4188961000,11.4385274400,11.1604167900,11.1964075800,1627720,55974158.2500,2.959491
sz.002449,2010-10-27,11.1964075800,11.2029513600,10.5682047000,10.7645181000,3431495,115145406.4900,6.239082
sz.002449,2010-10-28,10.7547024300,10.9542877200,10.6663614000,10.8463153500,4012951,132001904.4300,7.296275
sz.002449,2010-10-29,10.9281126000,11.6086657200,10.8364996800,11.3796334200,4505503,155085834.9000,8.191824
sz.002449,2010-11-01,11.5824906000,11.9260390500,11.4581587800,11.6773754100,4501130,161220889.1300,8.183873
sz.002449,2010-11-02,11.6708316300,11.8769607000,11.3861772000,11.3861772000,3776141,134309160.7400,6.865711
sz.002449,2010-11-03,11.3174675100,11.5137809100,11.2225827000,11.2422140400,2177805,75549037.7700,3.959645
sz.002449,2010-11-04,11.2422140400,11.4450712200,11.2422140400,11.2945642800,3134576,108646303.1400,5.699229
sz.002449,2010-11-05,11.4188961000,11.6086657200,11.2585734900,11.5170528000,3216916,112512192.2000,5.848938
sz.002449,2010-11-08,11.5661311500,12.0929054400,11.3894490900,11.9456703900,4545970,163504313.8800,8.265400
sz.002449,2010-11-09,11.9751174000,12.2237810400,11.7788040000,12.0634584300,3842121,140929215.8500,6.985675
sz.002449,2010-11-10,12.0274676400,12.3971912100,11.9423985000,12.0667303200,3555611,132480717.3200,6.464747
sz.002449,2010-11-11,12.0405552000,12.4004631000,11.9423985000,11.9456703900,3143160,117124441.3300,5.714836
sz.002449,2010-11-12,11.8442418000,11.8933201500,11.0851633200,11.1244260000,4022996,141743574.0500,7.314538
sz.002449,2010-11-15,11.2553016000,11.6086657200,11.1800481300,11.5792187100,2200999,77110638.3600,4.001816
sz.002449,2010-11-16,11.6086657200,11.7820758900,11.1080665500,11.2258545900,2676843,93924392.9500,4.866987
sz.002449,2010-11-17,11.0884352100,11.4516150000,10.6336425000,10.7187116400,1713256,57967192.7200,3.115011
sz.002449,2010-11-18,10.7579743200,11.2193108100,10.7317992000,11.1571449000,2129378,71519369.6800,3.871596
sz.002449,2010-11-19,11.1735043500,11.9423985000,11.1571449000,11.8115229000,5001689,177565395.2800,9.093980
sz.002449,2010-11-22,11.9162233800,12.9926751900,11.9096796000,12.8454401400,9866132,383692891.2000,17.938422
sz.002449,2010-11-23,12.7276521000,12.9861314100,12.4560852300,12.8912466000,5234573,204204439.4200,9.517405
sz.002449,2010-11-24,12.7603710000,13.0875600000,12.6818456400,13.0155784200,3081532,121370196.1900,5.602785
sz.002449,2010-11-25,13.0548411000,13.0875600000,12.4364538900,12.7047488700,3757181,146703582.6600,6.831238
sz.002449,2010-11-26,12.5738732700,12.9239655000,12.5117073600,12.7243802100,1934687,75115312.8400,3.517613
sz.002449,2010-11-29,12.7243802100,13.9611546300,12.6556705200,13.6732283100,4568232,188066429.2800,8.305876
sz.002449,2010-11-30,13.5947029500,13.8073758000,12.6949332000,13.2871452900,3616943,145929113.1900,6.576260
sz.002449,2010-12-01,13.2675139500,13.9055325000,13.1071913400,13.3493112000,2641975,110144511.0400,4.803591
sz.002449,2010-12-02,13.7419380000,13.7452098900,13.2217074900,13.2413388300,1786114,73134416.8400,3.247480
sz.002449,2010-12-03,13.3100485200,13.4998181400,12.5967765000,12.5967765000,2261536,89151989.0700,4.111884
sz.002449,2010-12-06,12.6229516200,12.7440115500,12.2728593900,12.3710160900,2122703,80927954.0900,3.859460
sz.002449,2010-12-07,12.4233663300,13.0581129900,12.3873755400,13.0286659800,2570172,100479425.3500,4.673040
sz.002449,2010-12-08,13.0221222000,13.4801868000,12.8912466000,12.8912466000,2165177,87044442.7700,3.936685
sz.002449,2010-12-09,12.7669147800,13.4212927800,12.6982050900,13.2217074900,2631333,105721376.7200,4.784242
sz.002449,2010-12-10,13.2151637100,14.4617538000,13.0875600000,14.1672837000,3591006,152965923.1300,6.529102
sz.002449,2010-12-13,14.1607399200,15.3059014200,14.0429518800,14.8380211500,3579557,161546558.8100,6.508285
sz.002449,2010-12-14,14.8020303600,15.0506940000,14.5860856200,14.8870995000,1806557,81428293.9000,3.284649
sz.002449,2010-12-15,14.9198184000,15.5349337200,14.7922146900,14.9492654100,1911247,88654169.5700,3.474995
sz.002449,2010-12-16,14.8740119400,15.3124452000,14.7823990200,15.0016156500,1773241,81285948.1000,3.224075
sz.002449,2010-12-17,15.0179751000,15.5349337200,14.8380211500,15.2895419700,1773845,81990993.1400,3.225173
sz.002449,2010-12-20,15.2895419700,15.2895419700,15.2895419700,15.2895419700,0,0.0000,
sz.002449,2010-12-21,15.7050720000,16.5230445000,15.1095880200,15.5578369500,3261170,156627186.6200,5.929400
sz.002449,2010-12-22,15.5578369500,15.5578369500,14.7562239000,14.8216617000,2569122,117960062.5500,4.671131
sz.002449,2010-12-23,14.8870995000,14.9132746200,14.2916155200,14.3341500900,2015663,89722076.8700,3.664842
sz.002449,2010-12-24,14.2327215000,14.7104174400,14.0364081000,14.4126754500,1579916,69692492.6300,2.872575
sz.002449,2010-12-27,14.4879289200,14.7169612200,13.4180208900,13.4703711300,2990277,129012179.3600,5.436867
sz.002449,2010-12-28,13.3002328500,13.8564541500,13.2871452900,13.6437813000,1803624,75090354.2700,3.279316
sz.002449,2010-12-29,13.6437813000,14.2229058300,13.6405094100,14.1541961400,1641124,70294675.2100,2.983862
sz.002449,2010-12-30,14.0691270000,14.1934588200,13.9055325000,14.0036892000,2057723,88209710.7700,3.741315
sz.002449,2010-12-31,13.9088043900,14.4290349000,13.9088043900,14.3472376500,2211270,96664958.3300,4.020491
sz.002449,2011-01-04,14.4290349000,15.0474221100,14.4290349000,14.8053022500,2011596,90918875.6500,3.657447
sz.002449,2011-01-05,15.0179751000,15.0179751000,14.6678828700,14.9263621800,1196952,54305564.1100,2.176276
