code,date,open,high,low,close,volume,amount,turn
sh.600523,2007-01-04,5.1299118000,5.2800555600,4.9922800200,5.1486797700,5967720,48627042.0000,6.557934
sh.600523,2007-01-05,5.1299118000,5.3801514000,5.0673519000,5.2863115500,5401624,45773818.0000,5.935851
sh.600523,2007-01-08,5.4427113000,5.7242308500,5.2925675400,5.6241350100,5844035,51698523.0000,6.422016
sh.600523,2007-01-09,5.6303910000,5.8055587200,5.4990152100,5.7492548100,7268026,65892085.0000,7.986842
sh.600523,2007-01-10,5.7117188700,5.8618626300,5.7054628800,5.8556066400,6267420,57902415.0000,6.887275
sh.600523,2007-01-11,6.0307743600,6.4374137100,6.0057504000,6.3373178700,16394333,163033186.0000,18.015751
sh.600523,2007-01-12,6.2559900000,6.3185499000,5.7242308500,5.7367428300,8820029,84835540.0000,9.692340
sh.600523,2007-01-15,5.5803430800,6.0870782700,5.5678311000,5.9994944100,5907415,55413086.0000,6.491665
sh.600523,2007-01-16,5.9994944100,6.4624376700,5.9119105500,6.3185499000,12320495,122877544.0000,13.539005
sh.600523,2007-01-17,6.3685978200,6.6000694500,5.9744704500,6.0808222800,11376584,115430918.0000,12.501741
sh.600523,2007-01-18,6.0683103000,6.3685978200,5.8743746100,6.3435738600,7164699,69320907.0000,7.873296
sh.600523,2007-01-19,6.3373178700,6.7564692000,6.3185499000,6.7251892500,16689281,175655622.0000,18.339869
sh.600523,2007-01-22,6.8690770200,7.1005486500,6.6376053900,7.0505007300,17208513,188748147.0000,18.910454
sh.600523,2007-01-23,7.0505007300,7.0505007300,6.5562775200,6.7314452400,9568815,103149542.0000,10.515181
sh.600523,2007-01-24,6.6876533100,7.0379887500,6.4186457400,6.8753330100,9769649,106158216.0000,10.735878
sh.600523,2007-01-25,6.8503090500,6.8503090500,6.2872699500,6.3060379200,7035604,73861581.0000,7.731433
sh.600523,2007-01-26,6.2497340100,6.3811098000,5.9431905000,6.2497340100,5372245,53018087.0000,5.903566
sh.600523,2007-01-29,6.2685019800,6.4749496500,6.2622459900,6.4061337600,3680180,37468970.0000,4.044154
sh.600523,2007-01-30,6.4436697000,7.0442447400,6.3498298500,7.0442447400,17731992,194975449.0000,19.485705
sh.600523,2007-01-31,7.0442447400,7.5071880000,6.9191249400,7.1881325100,23919506,277690562.0000,26.285171
sh.600523,2007-02-01,7.0379887500,7.2069004800,6.5625335100,6.7627251900,9926913,107755823.0000,10.908696
sh.600523,2007-02-02,6.7627251900,7.4383721100,6.7627251900,7.1068046400,14793224,171298364.0000,16.256290
sh.600523,2007-02-05,7.3633002300,7.8199875000,7.3195083000,7.8199875000,19119760,232818234.0000,21.010725
sh.600523,2007-02-06,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-07,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-08,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-09,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-12,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-13,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-14,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-15,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
sh.600523,2007-02-16,7.8199875000,7.8199875000,7.8199875000,7.8199875000,0,0.0000,
