code,date,open,high,low,close,volume,amount,turn
sh.600006,2007-01-04,2.7175563900,2.8562905000,2.6522697500,2.7583605400,86554047,292981825.0000,10.846372
sh.600006,2007-01-05,2.7420388800,2.9542204600,2.7012347300,2.8562905000,62092843,216703811.0000,7.781058
sh.600006,2007-01-08,2.8562905000,3.0113462700,2.8562905000,2.9297379700,42737336,153485470.0000,5.355556
sh.600006,2007-01-09,2.9460596300,3.0113462700,2.8726121600,2.9705421200,46427925,166955037.0000,5.818036
sh.600006,2007-01-10,2.9787029500,3.0521504200,2.9378988000,3.0439895900,44708339,164050374.0000,5.602549
sh.600006,2007-01-11,3.0358287600,3.0603112500,2.9460596300,2.9623812900,49167792,181105624.0000,6.161377
sh.600006,2007-01-12,2.9378988000,3.1582412100,2.8970946500,3.0847937400,72617389,266482302.0000,9.099923
sh.600006,2007-01-15,3.1255978900,3.3949052800,3.1092762300,3.3785836200,122855275,490735972.0000,15.395398
sh.600006,2007-01-16,3.4112269400,3.4520310900,3.2643320000,3.3704227900,61129969,250565685.0000,7.660397
sh.600006,2007-01-17,3.3785836200,3.4030661100,3.1990453600,3.2724928300,50464889,204652751.0000,6.323921
sh.600006,2007-01-18,3.2643320000,3.3622619600,3.2153670200,3.3459403000,35567146,143406943.0000,4.457036
sh.600006,2007-01-19,3.3459403000,3.6560518400,3.3296186400,3.6315693500,66243442,282396678.0000,8.301183
sh.600006,2007-01-22,3.6723735000,3.8192684400,3.5907652000,3.7703034600,68571788,312605246.0000,8.592956
sh.600006,2007-01-23,3.7866251200,3.8029467800,3.5336393900,3.6886951600,47838474,215596138.0000,5.994796
sh.600006,2007-01-24,3.6886951600,3.7539818000,3.5989260300,3.6886951600,34191026,154211157.0000,4.284590
sh.600006,2007-01-25,3.6560518400,3.7131776500,3.4438702600,3.5009960700,41054789,179919450.0000,5.144710
sh.600006,2007-01-26,3.4275486000,3.6478910100,3.3867444500,3.6315693500,50475584,218543226.0000,6.325261
sh.600006,2007-01-29,3.6152476900,3.7050168200,3.5907652000,3.6805343300,41104533,183573619.0000,5.150944
sh.600006,2007-01-30,3.6805343300,3.6968559900,3.5091569000,3.5418002200,30450946,133853748.0000,3.815908
sh.600006,2007-01-31,3.5091569000,3.5499610500,3.2480103400,3.2643320000,33855838,141618669.0000,4.242586
sh.600006,2007-02-01,3.2316886800,3.3296186400,3.1011154000,3.2643320000,33236517,130832570.0000,4.164977
sh.600006,2007-02-02,3.2643320000,3.3051361500,3.1174370600,3.1255978900,22424316,88245082.0000,2.810065
sh.600006,2007-02-05,3.1174370600,3.2806536600,3.0684720800,3.2072061900,25719921,100129294.0000,3.223048
sh.600006,2007-02-06,3.2316886800,3.3459403000,3.1990453600,3.3377794700,24797213,99502062.0000,3.107420
sh.600006,2007-02-07,3.3377794700,3.4112269400,3.3051361500,3.3622619600,27721763,114317402.0000,3.473905
sh.600006,2007-02-08,3.3704227900,3.4683527500,3.3377794700,3.4438702600,26178235,109203088.0000,3.280481
sh.600006,2007-02-09,3.4928352400,3.6560518400,3.4928352400,3.5418002200,57981099,252738717.0000,7.265802
sh.600006,2007-02-12,3.5499610500,3.6070868600,3.5173177300,3.5662827100,22415212,97954846.0000,2.808924
sh.600006,2007-02-13,3.5907652000,3.6070868600,3.5091569000,3.5581218800,19807150,86041558.0000,2.482099
sh.600006,2007-02-14,3.5744435400,3.7131776500,3.5662827100,3.6397301800,38536935,171831946.0000,4.829190
sh.600006,2007-02-15,3.6560518400,3.8029467800,3.6478910100,3.7703034600,47021759,215798758.0000,5.892451
sh.600006,2007-02-16,3.8029467800,4.1457016400,3.7947859500,4.1457016400,73005980,361817249.0000,9.148619
sh.600006,2007-02-26,4.1783449600,4.5619039700,4.0885758300,4.4966173300,84122783,444303462.0000,10.541702
sh.600006,2007-02-27,4.4966173300,4.5700648000,4.0477716800,4.0477716800,71803610,376227881.0000,8.997946
