code,date,open,high,low,close,volume,amount,turn
sz.300751,2018-11-09,23.2755597400,27.9293029400,23.2755597400,27.9293029400,38900,3163198.0000,0.299231
sz.300751,2018-11-12,30.7215488600,30.7215488600,30.7215488600,30.7215488600,19400,1741732.0000,0.149231
sz.300751,2018-11-13,33.7943881200,33.7943881200,33.7943881200,33.7943881200,50200,4957752.0000,0.386154
sz.300751,2018-11-14,37.1751956800,37.1751956800,37.1751956800,37.1751956800,47253,5133565.9200,0.363485
sz.300751,2018-11-15,40.8913465000,40.8913465000,37.6747887000,40.8913465000,7825468,909625725.5600,60.195908
sz.300751,2018-11-16,39.3515050000,40.9187214600,39.3515050000,39.5225985000,4820717,563791543.2300,37.082438
sz.300751,2018-11-19,40.1761756700,41.8220951400,40.0358790000,40.6518156000,3706130,441578600.2400,28.508692
sz.300751,2018-11-20,40.3849097400,41.4559550500,39.8579417600,41.0966587000,3514229,418437744.0600,27.032531
sz.300751,2018-11-21,40.3780660000,40.6791905600,38.1572723700,39.6936920000,3684505,423204348.5200,28.342346
sz.300751,2018-11-22,39.5568172000,40.5491595000,38.8998181600,39.0127398700,2177566,251667720.1100,16.750508
sz.300751,2018-11-23,39.0093180000,39.9571759900,38.6671310000,39.3343956500,2727038,314384110.1300,20.977215
sz.300751,2018-11-26,39.0093180000,42.3969693000,39.0093180000,41.4046270000,4052458,481991924.3900,31.172754
sz.300751,2018-11-27,43.1155620000,44.0394669000,40.4841439700,40.8229091000,4428147,550552146.4800,34.062669
sz.300751,2018-11-28,42.2224539300,44.9052000100,41.7810327000,44.9052000100,3818348,481539780.6700,29.371908
sz.300751,2018-11-29,44.1421230000,45.0899809900,43.4645927400,43.7246548600,3134951,405024882.7600,24.115008
sz.300751,2018-11-30,43.4577490000,44.1079043000,41.9213293700,43.7246548600,2726573,343838655.0100,20.973638
sz.300751,2018-12-03,44.4843100000,46.3321198000,43.3722022500,44.2789978000,3101303,405028742.4100,23.856177
sz.300751,2018-12-04,43.9368108000,44.9291531000,43.3003429800,43.8478421800,1969521,253910486.1500,15.150162
sz.300751,2018-12-05,42.7733750000,44.9120437500,42.5714846700,44.8880906600,2249142,286843959.4400,17.301092
sz.300751,2018-12-06,44.3474352000,45.3568868500,43.3140304600,43.7314986000,2029760,263422134.0600,15.613538
sz.300751,2018-12-07,44.0668418600,44.2208260100,43.1155620000,43.7349204700,1120697,143048884.7000,8.620746
sz.300751,2018-12-10,43.5090770500,44.8059657800,43.5090770500,43.9368108000,1313658,169423963.2500,10.105062
sz.300751,2018-12-11,44.0497325100,44.5869661000,42.3182662900,42.5201566200,2148275,271408780.9900,16.525192
sz.300751,2018-12-12,42.7391563000,42.9615778500,41.2643303300,41.7741889600,1683011,207379896.8600,12.946238
sz.300751,2018-12-13,41.6030954600,42.0890010000,40.6518156000,41.5757205000,1485706,180018358.2000,11.428508
sz.300751,2018-12-14,41.3190802500,41.8973762800,39.7621294000,39.7621294000,1378015,164268240.2700,10.600115
sz.300751,2018-12-17,39.3549268700,40.1693319300,39.0469585700,40.0666758300,1008300,116686894.0000,7.756154
sz.300751,2018-12-18,39.5465515900,40.1932850200,39.1085522300,39.3857237000,758200,87694409.0000,5.832308
