code,date,open,high,low,close,volume,amount,turn
sz.002469,2010-09-08,6.6305970000,7.1913881700,6.5170901700,6.8778396000,11064796,668904731.6500,83.319247
sz.002469,2010-09-09,6.6879123300,6.7632089400,6.2170275600,6.2810858700,5803118,332688545.7000,43.698178
sz.002469,2010-09-10,6.1237496700,6.1237496700,5.7315330000,5.8158202500,4200694,220161433.2300,31.631732
sz.002469,2010-09-13,5.8214394000,5.8854977100,5.5618346700,5.7247900200,2204742,111566202.3400,16.601973
sz.002469,2010-09-14,5.7304091700,5.8618972800,5.6730938400,5.7259138500,1690129,86760418.1900,12.726875
sz.002469,2010-09-15,5.6719700100,5.6719700100,5.2707627000,5.3011061100,2692760,130637827.4100,20.276807
sz.002469,2010-09-16,5.3044776000,5.3921363400,5.2100758800,5.3921363400,1494640,70927303.9000,11.254819
sz.002469,2010-09-17,5.3921363400,5.4674329500,5.3022299400,5.3044776000,1495820,71589280.3200,11.263705
sz.002469,2010-09-20,5.3100967500,5.3584214400,5.0774639400,5.0797116000,1294191,59174132.0800,9.745414
sz.002469,2010-09-21,5.0808354300,5.1010643700,4.8358404900,4.9841860500,1049147,46333919.4500,7.900203
sz.002469,2010-09-27,4.9898052000,5.0707209600,4.8897843300,5.0662256400,624393,27729641.1300,4.701755
sz.002469,2010-09-28,5.0662256400,5.0673494700,4.8998988000,4.9088894400,567130,25058867.9800,4.270557
sz.002469,2010-09-29,4.9088894400,4.9594617900,4.8774222000,4.8852890100,410864,17974101.8100,3.093855
sz.002469,2010-09-30,4.8437073000,5.0291392500,4.8437073000,5.0235201000,477339,21175558.0300,3.594420
sz.002469,2010-10-08,5.0572350000,5.3044776000,5.0572350000,5.2055805600,906092,41736194.0300,6.822982
sz.002469,2010-10-11,5.2055805600,5.2460384400,5.0965690500,5.1314077800,865289,39666676.4200,6.515730
sz.002469,2010-10-12,5.1190456500,5.1920946000,5.0549873400,5.0943213900,683030,31033104.6500,5.143298
sz.002469,2010-10-13,5.0819592600,5.0943213900,4.8942796500,4.9819383900,872764,38798603.0900,6.572018
sz.002469,2010-10-14,4.9830622200,5.0100341400,4.9111371000,4.9145085900,600007,26500969.8800,4.518125
sz.002469,2010-10-15,4.8954034800,5.0145294600,4.6863711000,4.7257051500,1088492,46863778.1900,8.196476
sz.002469,2010-10-18,4.7403149400,4.8661839000,4.4986914900,4.8650600700,1024741,42338290.2600,7.716423
sz.002469,2010-10-19,4.8257260200,5.0549873400,4.8066209100,4.9909290300,1005821,44614315.4100,7.573953
sz.002469,2010-10-20,4.8909081600,5.1078073500,4.8605647500,5.0179009500,854637,38099150.4500,6.435520
sz.002469,2010-10-21,5.1808563000,5.4865380600,5.1516367200,5.2595244000,1584588,74456334.6500,11.932139
sz.002469,2010-10-22,5.1696180000,5.3640405900,5.0594826600,5.2651435500,1023945,47788942.1700,7.710429
sz.002469,2010-10-25,5.2595244000,5.4842904000,5.2258095000,5.3921363400,1167003,56082903.2500,8.787673
sz.002469,2010-10-26,5.3932601700,5.4337180500,5.2482861000,5.3134682400,927188,43766507.7400,6.981837
sz.002469,2010-10-27,5.3157159000,5.3460593100,5.1078073500,5.2797533400,723731,34062967.9200,5.449782
sz.002469,2010-10-28,5.2741341900,5.2763818500,5.1718656600,5.2482861000,493282,22910206.9500,3.714473
sz.002469,2010-10-29,5.2820010000,5.6022925500,5.2314286500,5.5382342400,1614451,78476976.6400,12.157011
sz.002469,2010-11-01,5.5236244500,6.0686820000,5.5236244500,6.0551960400,2373680,122932219.4500,17.874096
sz.002469,2010-11-02,6.0169858200,6.2091607500,5.7551334300,5.8607734500,1799749,95894515.3100,13.552327
sz.002469,2010-11-03,5.7955913100,6.0271002900,5.7326568300,5.7528857700,1010440,52972797.0900,7.608735
sz.002469,2010-11-04,5.7708670500,6.3282867300,5.7708670500,6.3282867300,2667358,147354776.0400,20.085527
sz.002469,2010-11-05,6.5631672000,6.9610030200,6.5170901700,6.9587553600,3513388,212544281.2600,26.456235
sz.002469,2010-11-08,7.1115962400,7.6544061300,7.1115962400,7.6544061300,3002454,197718907.1700,22.608840
sz.002469,2010-11-09,7.8668100000,8.2938654000,7.4802124800,7.8049993500,3276873,230480839.2900,24.675248
sz.002469,2010-11-10,7.6982355000,8.5860612000,7.5319086600,8.5860612000,2999702,218944529.9800,22.588117
sz.002469,2010-11-11,8.5692037500,9.1254996000,8.1871015500,8.1983398500,3763427,285902614.3200,28.339059
sz.002469,2010-11-12,7.9994219400,8.2005875100,7.4172780000,7.6364248500,2621350,181103941.3000,19.739081
sz.002469,2010-11-15,7.6645206000,8.4006292500,7.6645206000,8.4006292500,2684551,194519890.9500,20.214992
sz.002469,2010-11-16,8.6265190800,8.7782361300,7.6420440000,8.2286832600,3031600,223320772.3100,22.828313
sz.002469,2010-11-17,8.0039172600,8.6546148300,7.9657070400,8.3410662600,2392189,178086649.8900,18.013471
