code,date,open,high,low,close,volume,amount,turn
sh.600881,2007-01-04,4.1863020000,4.4044614000,4.0683780000,4.3631880000,79988520,588157026.0000,8.507634
sh.600881,2007-01-05,4.3631880000,4.6992714000,4.0978590000,4.1214438000,70604962,525666671.0000,7.509592
sh.600881,2007-01-08,4.0153122000,4.5341778000,3.9858312000,4.5341778000,54549828,397161873.0000,5.801957
sh.600881,2007-01-09,4.6579980000,4.7523372000,4.3337070000,4.5518664000,48927489,376959108.0000,5.203961
sh.600881,2007-01-10,4.5400740000,4.6108284000,4.4044614000,4.5459702000,38368038,293202668.0000,4.080851
sh.600881,2007-01-11,4.5518664000,4.5990360000,4.1273400000,4.2983298000,45482010,340641300.0000,4.837498
sh.600881,2007-01-12,4.2334716000,4.3337070000,3.8738034000,3.8914920000,59268823,412827914.0000,6.303872
sh.600881,2007-01-15,3.8914920000,3.8914920000,3.8914920000,3.8914920000,0,0.0000,
sh.600881,2007-01-16,4.2806412000,4.2806412000,4.2806412000,4.2806412000,5013863,36400645.0000,0.533278
sh.600881,2007-01-17,4.7110638000,4.7110638000,4.3042260000,4.4634234000,83525114,643442423.0000,8.883788
sh.600881,2007-01-18,4.3690842000,4.5105930000,4.0565856000,4.2216792000,49216869,354766076.0000,5.234740
sh.600881,2007-01-19,4.2216792000,4.4162538000,4.1214438000,4.2865374000,51788072,372029557.0000,5.508215
sh.600881,2007-01-22,4.3042260000,4.4398386000,4.2629526000,4.3631880000,62388925,457123028.0000,6.635729
sh.600881,2007-01-23,4.4103576000,4.7995068000,4.3278108000,4.7995068000,144969405,1143109938.0000,15.419045
sh.600881,2007-01-24,4.7877144000,4.7877144000,4.5400740000,4.6403094000,78495483,619064171.0000,8.348833
sh.600881,2007-01-25,4.6638942000,4.9292232000,4.4929044000,4.7051676000,92648668,752782179.0000,9.854176
sh.600881,2007-01-26,4.5400740000,4.8054030000,4.2334716000,4.5695550000,55328662,423165772.0000,5.884794
sh.600881,2007-01-29,4.6049322000,4.6874790000,4.4457348000,4.5695550000,65376068,506164523.0000,6.953443
sh.600881,2007-01-30,4.6579980000,4.7169600000,4.4280462000,4.4752158000,49346697,381533964.0000,5.248548
sh.600881,2007-01-31,4.4870082000,4.5400740000,4.0271046000,4.0330008000,62296215,450007475.0000,6.625868
sh.600881,2007-02-01,4.0094160000,4.0801704000,3.6733326000,3.9386616000,58621037,387183884.0000,6.234973
sh.600881,2007-02-02,3.9622464000,4.2039906000,3.8796996000,4.0271046000,48297094,333168575.0000,5.136912
sh.600881,2007-02-05,4.1745096000,4.2747450000,4.0683780000,4.1863020000,33096592,235348635.0000,3.520176
sh.600881,2007-02-06,4.2157830000,4.2511602000,4.0271046000,4.1509248000,25545222,178531133.0000,2.717007
sh.600881,2007-02-07,4.2157830000,4.2983298000,4.1273400000,4.2039906000,28433579,203296255.0000,3.024215
sh.600881,2007-02-08,4.1745096000,4.1980944000,4.0271046000,4.1745096000,32382299,226014884.0000,3.444203
sh.600881,2007-02-09,4.2216792000,4.4693196000,4.2216792000,4.4044614000,50017376,372676181.0000,5.319882
sh.600881,2007-02-12,4.4693196000,4.6226208000,4.4575272000,4.5518664000,41180642,317132973.0000,4.380001
sh.600881,2007-02-13,4.5518664000,4.5518664000,4.5518664000,4.5518664000,0,0.0000,
sh.600881,2007-02-14,4.6756866000,4.7700258000,4.5518664000,4.6638942000,43491658,343811482.0000,4.625802
sh.600881,2007-02-15,4.6756866000,5.1296940000,4.6344132000,5.1296940000,80966007,676552307.0000,8.611600
sh.600881,2007-02-16,5.2476180000,5.2476180000,4.9410156000,4.9587042000,70452722,607446666.0000,7.493400
sh.600881,2007-02-26,4.9646004000,5.1473826000,4.8525726000,5.1296940000,46557027,393711315.0000,4.951837
sh.600881,2007-02-27,5.2063446000,5.4716736000,4.6167246000,4.6521018000,98456396,856118793.0000,10.471889
sh.600881,2007-02-28,4.6285170000,5.0884206000,4.5990360000,5.0235624000,58160729,477382317.0000,6.186015
