code,date,open,high,low,close,volume,amount,turn
sz.001202,2021-04-29,17.3894393200,20.8654067600,17.3894393200,20.8654067600,359709,7792783.8500,1.115700
sz.001202,2021-04-30,22.9490668000,22.9490668000,22.9490668000,22.9490668000,176649,4221911.1000,0.547900
sz.001202,2021-05-06,25.2439734800,25.2439734800,25.2439734800,25.2439734800,292399,7687169.7100,0.906900
sz.001202,2021-05-07,27.7693310400,27.7693310400,27.7693310400,27.7693310400,163786,4736691.1200,0.508000
sz.001202,2021-05-10,30.5443437200,30.5443437200,30.5443437200,30.5443437200,186637,5936922.9700,0.578900
sz.001202,2021-05-11,27.4908695600,27.7693310400,27.4908695600,27.4908695600,3750600,107407312.7900,11.632700
sz.001202,2021-05-12,24.8982971600,29.9586144000,24.8982971600,27.7501268000,15251723,405696321.4800,47.303900
sz.001202,2021-05-13,25.7912943200,27.5196759200,25.0711353200,25.9833367200,10197030,277064279.8300,31.626500
sz.001202,2021-05-14,26.1849812400,26.8859360000,25.0903395600,25.0999416800,9142985,245546376.2000,28.357400
sz.001202,2021-05-17,23.9092788000,23.9092788000,22.7186159200,22.8914540800,7739639,187000754.8800,24.004800
sz.001202,2021-05-18,22.8914540800,23.4387749200,22.8914540800,23.0834964800,4576535,110415951.5100,14.194300
sz.001202,2021-05-19,23.0450880000,23.5155918800,22.3249290000,23.2851410000,6102753,146143289.1300,18.928000
sz.001202,2021-05-20,23.0642922400,23.6212152000,22.7474222800,22.8626477200,4901786,117989100.1200,15.203100
sz.001202,2021-05-21,22.8530456000,22.8530456000,21.8064145200,21.8736293600,5614770,130068852.8400,17.414500
sz.001202,2021-05-24,21.6527806000,21.9984569200,21.1054597600,21.2014809600,4708023,105018725.2600,14.602100
sz.001202,2021-05-25,21.1054597600,21.4799424400,20.9422237200,21.2398894400,3817789,84366479.6900,11.841000
sz.001202,2021-05-26,21.2398894400,21.7872102800,21.1246640000,21.4703403200,3832701,85820732.7900,11.887300
sz.001202,2021-05-27,21.4127276000,21.4127276000,21.1534703600,21.2302873200,3101941,68681110.6300,9.620800
sz.001202,2021-05-28,21.3935233600,21.6431784800,21.1342661200,21.3071042800,3191323,71100805.8300,9.898000
sz.001202,2021-05-31,21.3167064000,21.4127276000,20.8462025200,21.1822767200,2873507,63011719.3300,8.912300
sz.001202,2021-06-01,21.0766534000,21.5471572800,20.9422237200,21.4223297200,3298055,72941687.5100,10.229100
sz.001202,2021-06-02,21.6623827200,22.4977671600,21.5375551600,22.1232844800,6318262,145404025.4500,19.596400
sz.001202,2021-06-03,22.3729396000,22.3729396000,21.6239742400,21.6623827200,3967701,90269082.7700,12.306000
sz.001202,2021-06-04,21.7007912000,21.9408442000,21.1342661200,21.2110830800,3386866,75479992.8400,10.504500
sz.001202,2021-06-07,20.9326216000,21.1054597600,20.4813219600,20.5293325600,3471702,74774225.8900,10.767600
sz.001202,2021-06-08,20.5293325600,20.7213749600,20.3853007600,20.6925686000,2166015,46342479.7200,6.718000
sz.001202,2021-06-09,20.6925686000,20.7213749600,20.2700753200,20.3084838000,2134814,45421773.3100,6.621200
sz.001202,2021-06-10,20.3084838000,20.6157516400,20.0492265600,20.4045050000,2207313,46742121.1300,6.846100
sz.001202,2021-06-11,20.2892795600,20.5581389200,20.2220647200,20.3468922800,1926912,40846926.6700,5.976400
sz.001202,2021-06-15,20.2508710800,20.2508710800,19.2234442400,19.2234442400,2984161,60733359.8800,9.255500
sz.001202,2021-06-16,19.2426484800,19.4634972400,18.9929933600,19.0025954800,1572354,31396186.8400,4.876700
sz.001202,2021-06-17,18.9929933600,19.2714548400,18.9065742800,19.0506060800,1310376,26062706.9600,4.064200
sz.001202,2021-06-18,19.0794124400,19.3962824000,18.9737891200,19.3482718000,1526942,30546310.1600,4.735900
sz.001202,2021-06-21,19.3290675600,19.8187756800,19.2138421200,19.5595184400,1762425,35783206.0600,5.466200
sz.001202,2021-06-22,19.6555396400,19.6651417600,19.4250887600,19.4634972400,1343706,27319951.6500,4.167600
sz.001202,2021-06-23,19.5307120800,19.5403142000,19.1274230400,19.1658315200,1726673,34598339.7000,5.355400
sz.001202,2021-06-24,19.2042400000,19.4730993600,19.0698103200,19.1562294000,1674920,33634276.1000,5.194800
sz.001202,2021-06-25,19.1178209200,19.1274230400,18.7241340000,18.9161764000,2065427,40578534.6000,6.406000
sz.001202,2021-06-28,18.9161764000,19.1946378800,18.7817467200,19.1946378800,1588595,31462883.4100,4.927100
sz.001202,2021-06-29,19.1658315200,19.4923036000,18.8489615600,18.8585636800,1402255,27859332.3200,4.349200
sz.001202,2021-06-30,18.7433382400,18.9641870000,18.7337361200,18.8585636800,1064153,20855854.4500,3.300500
sz.001202,2021-07-01,18.8393594400,18.9929933600,18.4456725200,18.5512958400,1867624,36281310.7500,5.792500
sz.001202,2021-07-02,18.5128873600,18.6185106800,18.1288025600,18.1384046800,1598640,30445358.5200,4.958300
sz.001202,2021-07-05,18.2344258800,18.2536301200,17.9655665200,18.1864152800,1319796,24868879.2800,4.093400
sz.001202,2021-07-06,18.1960174000,18.4648767600,18.0615877200,18.4360704000,1448800,27597457.4100,4.493500
sz.001202,2021-07-07,18.4360704000,18.5705000800,18.3592534400,18.4840810000,1165528,22417226.8800,3.614900
sz.001202,2021-07-08,18.4936831200,18.5608979600,18.0519856000,18.0711898400,1349501,25633674.8100,4.185500
sz.001202,2021-07-09,18.0807919600,18.3208449600,17.8887495600,18.3112428400,1094297,20656921.1600,3.394000
sz.001202,2021-07-12,18.3592534400,18.4840810000,18.2632322400,18.3016407200,1029036,19677495.9800,3.191600
sz.001202,2021-07-13,18.3208449600,18.3976619200,18.1672110400,18.3880598000,821484,15665147.7800,2.547900
sz.001202,2021-07-14,18.4168661600,18.5320916000,18.2344258800,18.2344258800,1061920,20333659.6300,3.293600
sz.001202,2021-07-15,18.2344258800,18.2344258800,17.8695453200,17.9367601600,1124931,21048232.7800,3.489000
sz.001202,2021-07-16,18.0519856000,18.0519856000,17.5814817200,17.6006859600,1266338,23446468.1300,3.927600
sz.001202,2021-07-19,17.4758584000,17.5430732400,17.1589884400,17.2454075200,1018940,18354776.3100,3.160300
sz.001202,2021-07-20,17.2454075200,17.3798372000,17.1589884400,17.3126223600,558460,10053598.6000,1.732100
sz.001202,2021-07-21,17.3318266000,17.5238690000,17.2838160000,17.4758584000,803566,14585302.8400,2.492300
sz.001202,2021-07-22,17.4662562800,17.5430732400,17.1973969200,17.1973969200,952833,17162477.5100,2.955300
sz.001202,2021-07-23,17.1973969200,17.1973969200,16.5444527600,16.5636570000,1600105,27910031.6600,4.962800
sz.001202,2021-07-26,16.5156464000,16.5156464000,15.7954874000,16.0451425200,1376498,23089600.2900,4.269300
sz.001202,2021-07-27,16.0355404000,17.0725693600,15.8627022400,16.9861502800,3431091,59987474.2400,10.641700
sz.001202,2021-07-28,17.2838160000,18.0327813600,16.9957524000,17.1685905600,3669647,66973774.4800,11.381600
sz.001202,2021-07-29,17.1493863200,17.9271580400,16.3332061200,17.9271580400,4182349,74834394.8400,12.971700
sz.001202,2021-07-30,17.9271580400,18.3592534400,17.5718796000,18.1960174000,3761753,70782378.9200,11.667200
sz.001202,2021-08-02,18.2152216400,18.2248237600,17.7255135200,17.8599432000,1659223,30865916.3100,5.146200
sz.001202,2021-08-03,17.7831262400,17.9079538000,17.1493863200,17.2838160000,1676000,30466822.0000,5.198200
sz.001202,2021-08-04,17.3222244800,17.4470520400,17.0437630000,17.3318266000,1076775,19293683.2300,3.339700
sz.001202,2021-08-05,17.1781926800,17.3030202400,16.9093333200,16.9189354400,962616,17053332.1800,2.985600
sz.001202,2021-08-06,16.8037100000,16.9957524000,16.7172909200,16.7749036400,845148,14780810.6400,2.621300
sz.001202,2021-08-09,16.6404739600,16.9957524000,16.6116676000,16.8997312000,767506,13506468.7400,2.380500
sz.001202,2021-08-10,16.8229142400,17.2358054000,16.8229142400,17.1685905600,1072503,19111710.7600,3.326400
sz.001202,2021-08-11,17.2069990400,17.2358054000,17.0053545200,17.1973969200,873863,15575858.8900,2.710300
sz.001202,2021-08-12,17.1973969200,18.3496513200,17.1109778400,17.9079538000,3223965,59721621.7500,9.999300
sz.001202,2021-08-13,17.9367601600,17.9367601600,17.4950626400,17.6294923200,1445703,26555305.8500,4.483900
sz.001202,2021-08-16,17.6775029200,19.3962824000,17.6775029200,19.3962824000,1610666,32426240.2000,4.995600
sz.001202,2021-08-17,21.1150618800,21.1150618800,18.8489615600,18.9257785200,7458856,155915630.4500,23.134000
sz.001202,2021-08-18,18.1960174000,18.6473170400,17.9559644000,18.5801022000,3645063,69511487.4500,11.305300
sz.001202,2021-08-19,18.1960174000,18.4552746400,17.0917736000,17.1877948000,4751082,87146276.6900,14.735700
sz.001202,2021-08-20,17.1589884400,17.1589884400,16.3043997600,16.3716146000,3443848,59301862.3400,10.681200
sz.001202,2021-08-23,16.3812167200,16.6116676000,16.3524103600,16.5156464000,2925652,50196365.3800,9.074000
sz.001202,2021-08-24,16.4676358000,16.7364951600,16.4676358000,16.6596782000,2192081,37938028.6500,6.798800
sz.001202,2021-08-25,16.6212697200,16.9381396800,16.5060442800,16.9189354400,1911896,33291029.4600,5.929800
sz.001202,2021-08-26,16.6500760800,16.7653015200,16.3716146000,16.4388294400,2045757,35183247.4000,6.345000
sz.001202,2021-08-27,16.3332061200,16.5732591200,16.1603679600,16.4484315600,1441051,24437629.6200,4.469500
