code,date,open,high,low,close,volume,amount,turn
sh.600133,2007-01-04,2.6347039500,2.6347039500,2.6347039500,2.6347039500,0,0.0000,
sh.600133,2007-01-05,2.6347039500,2.6347039500,2.6347039500,2.6347039500,0,0.0000,
sh.600133,2007-01-08,2.6347039500,2.6347039500,2.6347039500,2.6347039500,0,0.0000,
sh.600133,2007-01-09,2.6347039500,2.6347039500,2.6347039500,2.6347039500,0,0.0000,
sh.600133,2007-01-10,2.7677181300,2.7677181300,2.7677181300,2.7677181300,394152,2132362.0000,0.473740
sh.600133,2007-01-11,2.9058482400,2.9058482400,2.9058482400,2.9058482400,542186,3079616.0000,0.651666
sh.600133,2007-01-12,2.9877031200,2.9877031200,2.7728340600,2.7932977800,6619600,37347876.0000,7.956250
sh.600133,2007-01-15,2.7677181300,2.8905004500,2.7370225500,2.8751526600,3994442,22048232.0000,4.801012
sh.600133,2007-01-16,2.8802685900,2.8956163800,2.8291092900,2.8853845200,4051580,22648252.0000,4.869688
sh.600133,2007-01-17,2.9007323100,3.0081668400,2.8649208000,2.9467756800,5689971,32893543.0000,6.838907
sh.600133,2007-01-18,2.9365438200,3.0490942800,2.9058482400,3.0490942800,4842741,28429771.0000,5.820602
sh.600133,2007-01-19,3.0695580000,3.1156013700,3.0286305600,3.1053695100,5034453,30218998.0000,6.051025
sh.600133,2007-01-22,3.1053695100,3.1974562500,3.1053695100,3.1923403200,5078996,31293189.0000,6.104563
sh.600133,2007-01-23,3.2025721800,3.2128040400,3.0746739300,3.1667606700,4483487,27421585.0000,5.388806
sh.600133,2007-01-24,3.1411810200,3.3253545000,3.1411810200,3.2895429900,5225047,33012692.0000,6.280105
sh.600133,2007-01-25,3.2639633400,3.2639633400,3.1258332300,3.1258332300,4527968,28071699.0000,5.442269
sh.600133,2007-01-26,3.0746739300,3.1258332300,2.9672394000,3.0542102100,4009718,23723522.0000,4.819373
sh.600133,2007-01-29,3.0593261400,3.1616447400,3.0593261400,3.1565288100,2754543,16755657.0000,3.310749
sh.600133,2007-01-30,3.2128040400,3.2128040400,3.1207173000,3.1565288100,3278009,20298986.0000,3.939915
sh.600133,2007-01-31,3.1514128800,3.2639633400,3.0951376500,3.0951376500,4565614,28504726.0000,5.487517
sh.600133,2007-02-01,3.1104854400,3.1667606700,3.0337464900,3.1360650900,3300259,20097578.0000,3.966657
sh.600133,2007-02-02,3.1462969500,3.2946589200,3.1360650900,3.2025721800,4695447,29662930.0000,5.643566
sh.600133,2007-02-05,3.2128040400,3.3611660100,3.2128040400,3.3611660100,5440299,35271951.0000,6.538821
sh.600133,2007-02-06,3.4072093800,3.4532527500,3.2486155500,3.3100067100,3714952,24152968.0000,4.465087
sh.600133,2007-02-07,3.3253545000,3.4020934500,3.2895429900,3.3253545000,3263802,21263676.0000,3.922839
sh.600133,2007-02-08,3.3509341500,3.3765138000,3.3048907800,3.3611660100,2659348,17378074.0000,3.196332
sh.600133,2007-02-09,3.3662819400,3.5299917000,3.3458182200,3.5044120500,6550305,44780366.0000,7.872963
sh.600133,2007-02-12,3.5197598400,3.5555713500,3.4430208900,3.5351076300,3574212,24407994.0000,4.295928
sh.600133,2007-02-13,3.5351076300,3.6169625100,3.4992961200,3.6067306500,2906392,20313185.0000,3.493260
sh.600133,2007-02-14,3.6220784400,3.7857882000,3.6169625100,3.7857882000,4395826,32375128.0000,5.283445
sh.600133,2007-02-15,3.8369475000,3.8625271500,3.7192811100,3.8215997100,3890864,28781296.0000,4.676519
sh.600133,2007-02-16,3.8164837800,3.8829908700,3.7499766900,3.8267156400,3751412,27948819.0000,4.508909
