code,date,open,high,low,close,volume,amount,turn
sh.600016,2007-01-04,2.3868549000,2.5828768000,2.3476505200,2.3545689400,154288957,1658084978.0000,2.523729
sh.600016,2007-01-05,2.3084461400,2.3614873600,2.1862207200,2.2162005400,124976176,1221361397.0000,2.044255
sh.600016,2007-01-08,2.1977514200,2.2992215800,2.1654654600,2.2346496600,94129551,904951254.0000,1.539692
sh.600016,2007-01-09,2.2346496600,2.3384259600,2.2254251000,2.3292014000,162722156,1617660412.0000,2.661672
sh.600016,2007-01-10,2.3499566600,2.4237531400,2.2969154400,2.3453443800,140661930,1437028321.0000,2.300829
sh.600016,2007-01-11,2.3476505200,2.3868549000,2.2484865000,2.2507926400,138331935,1383175935.0000,2.262717
sh.600016,2007-01-12,2.2346496600,2.3245891200,2.1862207200,2.2346496600,101426591,989331101.0000,1.659051
sh.600016,2007-01-15,2.2346496600,2.2346496600,2.2346496600,2.2346496600,0,0.0000,
sh.600016,2007-01-16,2.3983856000,2.4422022600,2.3061400000,2.3614873600,195708319,2016993440.0000,3.201232
sh.600016,2007-01-17,2.3753242000,2.4560391000,2.3292014000,2.3868549000,196900263,2044051610.0000,3.220729
sh.600016,2007-01-18,2.3637935000,2.4099163000,2.1677716000,2.2692417600,171585068,1695487801.0000,2.806644
sh.600016,2007-01-19,2.2507926400,2.3568750800,2.2392619400,2.3384259600,146647661,1474640568.0000,2.398739
sh.600016,2007-01-22,2.3753242000,2.4445084000,2.3753242000,2.3914671800,211566933,2209231155.0000,3.460634
sh.600016,2007-01-23,2.4145285800,2.6313057400,2.3868549000,2.6313057400,429383625,4666928634.0000,7.023496
sh.600016,2007-01-24,2.6474487200,2.8157969400,2.5944075000,2.6589794200,237168544,2792921474.0000,3.879403
sh.600016,2007-01-25,2.6266934600,2.7950416800,2.5552031200,2.6912653800,206558685,2433679968.0000,3.378713
sh.600016,2007-01-26,2.6797346800,2.9610837600,2.6520610000,2.9610837600,258572728,3148507539.0000,4.229515
sh.600016,2007-01-29,3.0625539200,3.2447389800,3.0002881400,3.2239837200,274726565,3715512905.0000,4.493746
sh.600016,2007-01-30,3.2239837200,3.2239837200,2.9979820000,3.0556355000,151037049,2025710312.0000,2.470537
sh.600016,2007-01-31,3.0556355000,3.1086767200,2.7512250200,2.7719802800,162926898,2053335894.0000,2.665021
sh.600016,2007-02-01,2.7396943200,2.8826750000,2.6751224000,2.8342460600,144586354,1756778075.0000,2.365022
sh.600016,2007-02-02,2.8342460600,2.8573074600,2.6243873200,2.6543671400,127682867,1497097404.0000,2.088529
sh.600016,2007-02-05,2.6405303000,2.6866531000,2.4514268200,2.4998557600,116542041,1280798908.0000,1.906297
sh.600016,2007-02-06,2.4698759400,2.7489188800,2.3176707000,2.7489188800,223954914,2425150737.0000,3.663266
sh.600016,2007-02-07,2.7212452000,2.9472469200,2.6935715200,2.8111846600,255390031,3133760416.0000,4.177455
sh.600016,2007-02-08,2.8111846600,2.8319399200,2.6981838000,2.7558373000,101426098,1215846643.0000,1.659043
sh.600016,2007-02-09,2.7627557200,2.8365522000,2.6497548600,2.6682039800,100739765,1185329225.0000,1.647816
sh.600016,2007-02-12,2.6635917000,2.8365522000,2.6543671400,2.8204092200,139983159,1680306863.0000,2.289727
sh.600016,2007-02-13,2.8365522000,2.8988179800,2.7812048400,2.8642258800,96264943,1185268894.0000,1.574621
sh.600016,2007-02-14,2.8619197400,2.9449407800,2.8157969400,2.9126548200,95070971,1193998590.0000,1.555091
sh.600016,2007-02-15,2.9426346400,3.1155951400,2.9426346400,3.0394925200,135595268,1791331457.0000,2.217953
sh.600016,2007-02-16,3.0810030400,3.1248197000,2.9979820000,3.0371863800,108551328,1439868284.0000,1.775591
sh.600016,2007-02-26,2.9749206000,2.9749206000,2.8365522000,2.9126548200,182954404,2292602159.0000,2.992614
sh.600016,2007-02-27,2.9403285000,2.9633899000,2.6220811800,2.6220811800,190974250,2317010665.0000,3.123796
sh.600016,2007-02-28,2.6220811800,2.6220811800,2.6220811800,2.6220811800,0,0.0000,
sh.600016,2007-03-01,2.7396943200,2.7396943200,2.5552031200,2.6428364400,172580821,1990514229.0000,2.822932
sh.600016,2007-03-02,2.6520610000,2.7051022200,2.6013259200,2.6520610000,115712762,1328553892.0000,1.892732
sh.600016,2007-03-05,2.6359180200,2.6497548600,2.4491206800,2.5321417200,137295952,1520235053.0000,2.245772
sh.600016,2007-03-06,2.5482847000,2.7258574800,2.5252233000,2.6589794200,161542110,1836461707.0000,2.642370
sh.600016,2007-03-07,2.6589794200,2.7189390600,2.6289996000,2.6797346800,116952713,1355087682.0000,1.913014
sh.600016,2007-03-08,2.6797346800,2.6866531000,2.6197750400,2.6589794200,96818324,1110010805.0000,1.583673
sh.600016,2007-03-09,2.6682039800,2.7212452000,2.6243873200,2.6797346800,154469220,1792059563.0000,2.526677
sh.600016,2007-03-12,2.6981838000,2.7120206400,2.5851829400,2.6289996000,125597214,1442665207.0000,2.054413
sh.600016,2007-03-13,2.6313057400,2.6382241600,2.5782645200,2.6082443400,107690580,1215553633.0000,1.761512
sh.600016,2007-03-14,2.5713461000,2.5782645200,2.4906312000,2.5390601400,135732924,1494827789.0000,2.220205
sh.600016,2007-03-15,2.5413662800,2.5921013600,2.5183048800,2.5805706600,117394025,1300664738.0000,1.920233
sh.600016,2007-03-16,2.5967136400,2.6266934600,2.5159987400,2.5436724200,137739268,1536516500.0000,2.253023
