code,date,open,high,low,close,volume,amount,turn
sz.000788,2007-01-04,1.7242757100,1.7813128200,1.7023383600,1.7111133000,3916215,15605333.1100,5.271049
sz.000788,2007-01-05,1.7023383600,1.7549880000,1.6979508900,1.7330506500,1773814,7030831.5000,2.387474
sz.000788,2007-01-08,1.7330506500,1.8032501700,1.7330506500,1.7988627000,3314305,13430664.7400,4.460905
sz.000788,2007-01-09,1.8120251100,1.8602872800,1.7769253500,1.8295749900,2567398,10705280.4700,3.455602
sz.000788,2007-01-10,1.8208000500,1.8427374000,1.7988627000,1.8208000500,2259771,9358664.5200,3.041550
sz.000788,2007-01-11,1.8208000500,1.9611990900,1.8164125800,1.9129369200,4949146,21443121.9100,6.661327
sz.000788,2007-01-12,1.9129369200,1.9129369200,1.9129369200,1.9129369200,0,0.0000,
sz.000788,2007-01-15,1.8427374000,2.0050737900,1.8295749900,1.9787489700,3917239,17089090.1500,5.272427
sz.000788,2007-01-16,1.9831364400,2.0270111400,1.9217118600,1.9392617400,2395517,10698114.6900,3.224258
sz.000788,2007-01-17,1.9524241500,2.0577234300,1.9217118600,1.9962988500,4678690,21238247.4500,6.297306
sz.000788,2007-01-18,2.0094612600,2.0533359600,1.9611990900,2.0445610200,2702833,12402452.9200,3.637891
sz.000788,2007-01-19,2.0621109000,2.1059856000,2.0182362000,2.0313986100,3782662,17594274.9000,5.091293
sz.000788,2007-01-22,2.0313986100,2.0664983700,1.9919113800,2.0445610200,6104849,28184954.1000,8.216852
sz.000788,2007-01-23,2.0577234300,2.0840482500,1.9699740300,2.0401735500,4512520,20796744.2600,6.073649
sz.000788,2007-01-24,2.0270111400,2.2463846400,2.0094612600,2.2463846400,15404534,77066708.8900,20.733808
sz.000788,2007-01-25,2.2463846400,2.2463846400,2.2463846400,2.2463846400,0,0.0000,
sz.000788,2007-01-26,2.2463846400,2.2814844000,2.0226236700,2.2112848800,12453203,61817845.6000,16.761450
sz.000788,2007-01-29,2.3253591000,2.4306583800,2.2551595800,2.4087210300,26206118,140472947.3100,35.272254
sz.000788,2007-01-30,2.3253591000,2.3604588600,2.1717976500,2.2332222300,14565470,75520056.6000,19.604466
sz.000788,2007-01-31,2.1674101800,2.2156723500,2.0094612600,2.0313986100,7593484,36446776.1900,10.220487
sz.000788,2007-02-01,1.9875239100,2.0533359600,1.8909995700,1.9699740300,4981876,22437552.7600,6.705381
sz.000788,2007-02-02,1.9962988500,2.0796607800,1.9699740300,1.9743615000,3938939,18108008.7000,5.301634
sz.000788,2007-02-05,1.9392617400,2.0094612600,1.9392617400,1.9743615000,2281035,10247974.2000,3.070170
sz.000788,2007-02-06,2.0050737900,2.0664983700,1.9568116200,2.0445610200,2688086,12280629.4200,3.618043
sz.000788,2007-02-07,2.0445610200,2.1015981300,2.0182362000,2.0621109000,3957191,18552448.2300,5.326201
sz.000788,2007-02-08,2.0445610200,2.1059856000,2.0226236700,2.0664983700,3729980,17512063.5800,5.020385
sz.000788,2007-02-09,2.0708858400,2.1630227100,2.0533359600,2.1410853600,6182338,30088859.0000,8.321148
sz.000788,2007-02-12,2.1410853600,2.3560713900,2.1147605400,2.3253591000,11272266,59154714.2500,15.171962
sz.000788,2007-02-13,2.3867836800,2.4218834400,2.2419971700,2.3429089800,11058295,58790403.9600,14.883967
sz.000788,2007-02-14,2.3429089800,2.3867836800,2.2902593400,2.3385215100,5919950,31632817.6500,7.967986
sz.000788,2007-02-15,2.3253591000,2.4833080200,2.3253591000,2.4613706700,6742609,37405049.2100,9.075248
sz.000788,2007-02-16,2.4745330800,2.5622824800,2.4043335600,2.4482082600,5152328,29078911.1300,6.934801
sz.000788,2007-02-26,2.4964704300,2.5578950100,2.3955586200,2.5491200700,5291220,29872464.5200,7.121744
sz.000788,2007-02-27,2.5578950100,2.5710574200,2.2946468100,2.2946468100,7491890,41248314.8800,10.083746
sz.000788,2007-02-28,2.2332222300,2.5227952500,2.1849600600,2.5227952500,10179412,56037940.6400,13.701030
sz.000788,2007-03-01,2.5798323600,2.7772685100,2.4613706700,2.7772685100,16025501,95900972.1800,21.569602
sz.000788,2007-03-02,2.7772685100,3.0405167100,2.6895191100,2.7948183900,12542502,83011898.6000,16.881642
sz.000788,2007-03-05,2.7246188700,2.9264424900,2.5886073000,2.8211432100,6860931,42837136.1000,9.234504
sz.000788,2007-03-06,2.8079808000,3.1019412900,2.7333938100,3.0229668300,10556182,71531700.7700,14.208145
sz.000788,2007-03-07,3.0273543000,3.2906025000,2.9659297200,3.2028531000,9080702,65873981.8000,12.222216
sz.000788,2007-03-08,3.2028531000,3.5231384100,3.1414285200,3.5231384100,6237047,48005355.7100,8.394784
sz.000788,2007-03-09,3.7732242000,3.8741360100,3.6854748000,3.8741360100,2999561,26063215.4400,4.037274
sz.000788,2007-03-12,3.9487230000,4.2602333700,3.7863866100,3.8741360100,18630744,171241986.2900,25.076142
sz.000788,2007-03-13,3.7776116700,4.2602333700,3.5626256400,4.2602333700,20622855,184535717.8400,27.757433
sz.000788,2007-03-14,3.9925977000,4.5147066300,3.8872984200,4.0978969800,15766011,152919181.8500,21.220340
sz.000788,2007-03-15,4.0715721600,4.1637090300,3.8829109500,3.9180107100,10333455,93914587.9800,13.908365
sz.000788,2007-03-16,3.8390362500,3.9136232400,3.6196627500,3.6723123900,9511472,81419072.3000,12.802013
sz.000788,2007-03-19,3.4880386500,3.9048483000,3.4661013000,3.7819991400,8222667,69295085.3600,11.067339
sz.000788,2007-03-20,3.7293495000,3.8916858900,3.6635374500,3.7907740800,6107585,52703150.6800,8.220534
sz.000788,2007-03-21,3.7732242000,3.8258738400,3.6854748000,3.7556743200,5532674,47320958.6600,7.446730
sz.000788,2007-03-22,3.7293495000,4.1154468600,3.6986372100,3.9443355300,8873746,78042296.6500,11.943662
sz.000788,2007-03-23,3.9048483000,3.9750478200,3.7512868500,3.8521986600,6220288,54768336.9900,8.372227
sz.000788,2007-03-26,3.8214863700,3.9443355300,3.7293495000,3.9223981800,7398454,65114359.5900,9.957986
sz.000788,2007-03-27,3.9311731200,4.1549340900,3.9223981800,4.1329967400,10428720,96441616.7600,14.036587
sz.000788,2007-03-28,4.1505466200,4.1549340900,3.7205745600,3.9487230000,8331102,75208410.0900,11.213288
sz.000788,2007-03-29,3.8653610700,3.9443355300,3.7293495000,3.7468993800,6031815,52102435.4800,8.118551
sz.000788,2007-03-30,3.7293495000,3.8390362500,3.6503750400,3.7512868500,3736606,32001321.6700,5.029303
sz.000788,2007-04-02,3.7512868500,3.8785234800,3.7512868500,3.8390362500,4664312,40717328.5200,6.277954
sz.000788,2007-04-03,3.8390362500,3.8609736000,3.6854748000,3.7732242000,7797916,66751255.6700,10.495643
sz.000788,2007-04-04,3.7556743200,3.8565861300,3.7074121500,3.8258738400,5972788,51710919.9800,8.039103
sz.000788,2007-04-05,3.8609736000,4.0320849300,3.8170989000,3.8916858900,7344578,65536700.6800,9.885471
sz.000788,2007-04-06,3.8785234800,4.0759596300,3.8521986600,4.0408598700,10096568,91523700.2500,13.589525
