code,date,open,high,low,close,volume,amount,turn
sh.600322,2007-01-04,2.6350850000,2.7395797500,2.5896525000,2.6032822500,15457848,90966092.0000,5.792696
sh.600322,2007-01-05,2.5896525000,2.6759742500,2.5124172500,2.6487147500,8730967,49448173.0000,3.271855
sh.600322,2007-01-08,2.6259985000,2.8259015000,2.5896525000,2.8168150000,15211134,91418431.0000,5.700242
sh.600322,2007-01-09,2.8259015000,2.9440260000,2.7804690000,2.8849637500,15989437,101016735.0000,5.991905
sh.600322,2007-01-10,2.8849637500,3.0666937500,2.8622475000,3.0621505000,20838447,137008183.0000,7.809030
sh.600322,2007-01-11,3.0303477500,3.0621505000,2.8985935000,2.9031367500,13612088,89688198.0000,5.101014
sh.600322,2007-01-12,2.8758772500,2.9440260000,2.7077770000,2.7441230000,12147302,75346036.0000,4.552098
sh.600322,2007-01-15,2.7622960000,2.9031367500,2.7486662500,2.8940502500,12052307,75309635.0000,4.516499
sh.600322,2007-01-16,2.9303962500,3.0212612500,2.8849637500,2.9849152500,13521466,87701427.0000,5.067054
sh.600322,2007-01-17,2.9849152500,2.9940017500,2.6850607500,2.6850607500,25639177,157575277.0000,9.608062
sh.600322,2007-01-18,2.5941957500,2.5987390000,2.4170090000,2.5714795000,25455232,139238393.0000,9.539130
sh.600322,2007-01-19,2.5760227500,2.6623445000,2.4987875000,2.6532580000,18180375,103427539.0000,6.812940
sh.600322,2007-01-22,2.6578012500,2.7713825000,2.6032822500,2.7668392500,19519490,114627620.0000,7.314762
sh.600322,2007-01-23,2.7486662500,2.8849637500,2.6986905000,2.8804205000,21210928,130570603.0000,7.948614
sh.600322,2007-01-24,2.8849637500,3.0167180000,2.8349880000,2.9758287500,22247312,144969350.0000,8.336990
sh.600322,2007-01-25,2.9531125000,3.2029912500,2.8849637500,3.0167180000,35798059,240012180.0000,13.415016
sh.600322,2007-01-26,2.9758287500,3.1666452500,2.8895070000,3.1257560000,29105213,194572536.0000,10.906930
sh.600322,2007-01-29,3.2166210000,3.2347940000,3.0439775000,3.2211642500,26360949,183049163.0000,9.878540
sh.600322,2007-01-30,3.2257075000,3.2347940000,2.9531125000,2.9712855000,25631996,173318846.0000,9.605371
sh.600322,2007-01-31,3.0439775000,3.0439775000,2.7940987500,2.8213582500,18848440,120932019.0000,7.063292
sh.600322,2007-02-01,2.7940987500,2.9349395000,2.7759257500,2.8349880000,12022624,75653743.0000,4.505375
sh.600322,2007-02-02,2.8304447500,2.8622475000,2.5851092500,2.5896525000,15125518,90203444.0000,5.668158
sh.600322,2007-02-05,2.5805660000,2.6578012500,2.5669362500,2.6259985000,7455085,42947684.0000,2.793729
sh.600322,2007-02-06,2.6441715000,2.7668392500,2.4942442500,2.7622960000,11154577,64650381.0000,4.180082
sh.600322,2007-02-07,2.7350365000,2.8622475000,2.7259500000,2.7850122500,11742998,72339859.0000,4.400588
sh.600322,2007-02-08,2.7713825000,2.7895555000,2.7077770000,2.7668392500,7495394,45234623.0000,2.808835
sh.600322,2007-02-09,2.7577527500,2.7668392500,2.6487147500,2.6805175000,9168854,54563362.0000,3.435950
sh.600322,2007-02-12,2.6850607500,2.8622475000,2.6850607500,2.8531610000,12305649,76014001.0000,4.611437
sh.600322,2007-02-13,2.8622475000,2.9394827500,2.8577042500,2.8849637500,9782127,62256144.0000,3.665768
sh.600322,2007-02-14,2.8849637500,2.9621990000,2.8804205000,2.9258530000,10056347,64838064.0000,3.768530
sh.600322,2007-02-15,2.9531125000,3.0258045000,2.9076800000,3.0212612500,13693530,89965420.0000,5.131533
sh.600322,2007-02-16,3.0258045000,3.0848667500,2.9803720000,2.9894585000,13360705,89227275.0000,5.006810
sh.600322,2007-02-26,2.9849152500,3.1439290000,2.8940502500,3.1302992500,17782243,118201019.0000,6.663743
sh.600322,2007-02-27,3.1257560000,3.3165725000,2.8622475000,2.8940502500,32467526,226256289.0000,12.166928
sh.600322,2007-02-28,2.8895070000,3.1848182500,2.8895070000,3.1848182500,21185330,144388918.0000,7.939021
sh.600322,2007-03-01,3.2529670000,3.4392402500,3.1348425000,3.3120292500,38438931,279320418.0000,14.404661
sh.600322,2007-03-02,3.3074860000,3.3620050000,3.1939047500,3.2847697500,15340488,111110832.0000,5.748717
sh.600322,2007-03-05,3.2893130000,3.5482782500,3.2166210000,3.5301052500,27387473,204760604.0000,10.263221
sh.600322,2007-03-06,3.4664997500,3.5210187500,3.3392887500,3.4210672500,15051003,113884132.0000,5.640235
sh.600322,2007-03-07,3.4119807500,3.7618110000,3.3529185000,3.7618110000,28377917,225140317.0000,10.634382
sh.600322,2007-03-08,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-09,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-12,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-13,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-14,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-15,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-16,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-19,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-20,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-21,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-22,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-23,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-26,3.7618110000,3.7618110000,3.7618110000,3.7618110000,0,0.0000,
sh.600322,2007-03-27,4.1389007500,4.1389007500,4.1389007500,4.1389007500,287821,2622049.0000,0.107858
sh.600322,2007-03-28,4.5523365000,4.5523365000,4.5523365000,4.5523365000,1321420,13240628.0000,0.416432
sh.600322,2007-03-29,5.0066615000,5.0066615000,5.0066615000,5.0066615000,3141756,34622151.0000,0.990093
sh.600322,2007-03-30,5.3973810000,5.3973810000,4.6568312500,4.9385127500,47921052,524653615.0000,15.101847
sh.600322,2007-04-02,4.9748587500,5.4337270000,4.9521425000,5.4337270000,28277770,326365502.0000,8.911460
sh.600322,2007-04-03,5.5336785000,5.5881975000,5.3156025000,5.4291837500,28113848,337227623.0000,8.859802
sh.600322,2007-04-04,5.4246405000,5.5291352500,5.2928862500,5.4337270000,20573159,243868275.0000,6.483428
sh.600322,2007-04-05,5.4291837500,5.7244950000,5.3337755000,5.5291352500,21744435,265194687.0000,6.852544
