code,date,open,high,low,close,volume,amount,turn
sz.000615,2007-01-04,1.5713748600,1.6501899000,1.5516711000,1.6058564400,7336439,23985393.7400,5.749005
sz.000615,2007-01-05,1.6058564400,1.6649677200,1.6058564400,1.6501899000,5799393,19375922.2400,4.544540
sz.000615,2007-01-08,1.6403380200,1.7634865200,1.6255602000,1.7536346400,9503235,32580181.5500,7.446957
sz.000615,2007-01-09,1.7240790000,1.7684124600,1.6895974200,1.7437827600,6490150,22820286.7900,5.085833
sz.000615,2007-01-10,1.7536346400,1.8225978000,1.7240790000,1.8225978000,7608650,27385198.4100,5.962316
sz.000615,2007-01-11,1.8570793800,1.9309684800,1.7979681000,1.7979681000,13946384,52847219.9500,10.928713
sz.000615,2007-01-12,1.7733384000,1.8423015600,1.6600417800,1.6797455400,8543618,30122203.5100,6.694979
sz.000615,2007-01-15,1.6551158400,1.7930421600,1.6551158400,1.7930421600,5509414,19428678.7000,4.317306
sz.000615,2007-01-16,1.8078199800,1.8817090800,1.7536346400,1.8570793800,9424357,34799107.5200,7.385147
sz.000615,2007-01-17,1.8866350200,1.9014128400,1.7536346400,1.8373756200,13137164,49171304.5100,10.294589
sz.000615,2007-01-18,1.8176718600,1.8866350200,1.7733384000,1.8472275000,8737926,32446536.5200,6.847243
sz.000615,2007-01-19,1.8620053200,1.9211166000,1.8373756200,1.9112647200,14821592,56608284.4000,11.614546
sz.000615,2007-01-22,1.9112647200,2.1033763800,1.8866350200,2.1033763800,16938097,68226084.0000,13.273089
sz.000615,2007-01-23,2.1230801400,2.1871173600,2.0245613400,2.1427839000,14993631,63674907.9500,11.749360
sz.000615,2007-01-24,2.2265248800,2.2413027000,2.1329320200,2.1427839000,18320657,81124609.4400,14.356495
sz.000615,2007-01-25,2.1083023200,2.1329320200,2.0097835200,2.0393391600,8836914,37131328.8000,6.924813
sz.000615,2007-01-26,2.0196354000,2.1772654800,2.0196354000,2.1674136000,10010078,42546030.3400,7.844131
sz.000615,2007-01-29,2.1821914200,2.2659324000,2.1427839000,2.2363767600,8016732,36016371.8400,6.282099
sz.000615,2007-01-30,2.2363767600,2.2413027000,2.1477098400,2.1723395400,7151132,31819999.8000,5.603794
sz.000615,2007-01-31,2.1674136000,2.1871173600,1.9999316400,2.1378579600,6917578,29778771.7900,5.420776
sz.000615,2007-02-01,2.0836726200,2.3496733800,2.0738207400,2.3496733800,20226002,94263276.3000,15.849568
sz.000615,2007-02-02,2.3940068400,2.3989327800,2.1575617200,2.1674136000,12981599,60041394.2000,10.172685
sz.000615,2007-02-05,2.1674136000,2.2413027000,2.0344132200,2.0393391600,6789297,28749156.2600,5.320252
sz.000615,2007-02-06,2.0491910400,2.1132282600,2.0393391600,2.0885985600,4536066,19078334.1600,3.554567
sz.000615,2007-02-07,2.1132282600,2.1280060800,2.0688948000,2.0935245000,4980098,21209913.1200,3.902521
sz.000615,2007-02-08,2.0984504400,2.1871173600,2.0738207400,2.1624876600,5081630,22069058.3500,3.982084
sz.000615,2007-02-09,2.1624876600,2.2018951800,2.1329320200,2.1378579600,4634109,20350733.4800,3.631396
sz.000615,2007-02-12,2.1427839000,2.2314508200,2.1230801400,2.2166730000,6580348,28918687.0700,5.156515
sz.000615,2007-02-13,2.2166730000,2.2560805200,2.1821914200,2.2265248800,5340831,24070448.7900,4.185200
sz.000615,2007-02-14,2.2265248800,2.3348955600,2.2215989400,2.3348955600,10724911,49728444.7500,8.404291
sz.000615,2007-02-15,2.3447474400,2.4826737600,2.3250436800,2.4531181200,13060122,63793835.3500,9.200782
sz.000615,2007-02-16,2.4432662400,2.4826737600,2.3890809000,2.4284884200,11171787,55266713.4500,7.870460
sz.000615,2007-02-26,2.4531181200,2.5664147400,2.4038587200,2.5664147400,8583824,43261392.1600,6.047255
sz.000615,2007-02-27,2.5614888000,2.5664147400,2.3102658600,2.3102658600,12884441,62843935.5500,9.077016
sz.000615,2007-02-28,2.2708583400,2.4235624800,2.2462286400,2.3940068400,11584563,55296785.8500,8.161259
sz.000615,2007-03-01,2.3890809000,2.3890809000,2.2363767600,2.2807102200,6974760,32584769.3700,4.913679
sz.000615,2007-03-02,2.3151918000,2.3545993200,2.2757842800,2.3348955600,5531271,26064149.3700,3.896749
sz.000615,2007-03-05,2.3299696200,2.5664147400,2.2954880400,2.5664147400,22522324,112813337.2300,15.866849
sz.000615,2007-03-06,2.5713406800,2.5861185000,2.4629700000,2.5220812800,16951378,87473800.4500,11.942150
sz.000615,2007-03-07,2.5368591000,2.6452297800,2.5368591000,2.6107482000,15941042,84089042.1900,11.230374
sz.000615,2007-03-08,2.6304519600,2.6797113600,2.5565628600,2.6353779000,9629562,51131110.2300,6.783972
sz.000615,2007-03-09,2.6550816600,2.7683782800,2.5664147400,2.7092670000,13673622,73943064.3200,9.632989
sz.000615,2007-03-12,2.7536004600,2.9801937000,2.7092670000,2.9801937000,19628826,115213436.8800,13.828396
sz.000615,2007-03-13,3.0540828000,3.1920091200,3.0048234000,3.0146752800,24833324,155067084.6400,17.494936
sz.000615,2007-03-14,2.9801937000,3.1279719000,2.7683782800,3.0294531000,13016520,79193429.9600,9.170064
sz.000615,2007-03-15,2.9998974600,3.0787125000,2.9801937000,3.0294531000,8422036,51768782.5500,5.933277
sz.000615,2007-03-16,3.0343790400,3.0590087400,2.8471933200,2.9112305400,8639914,51721980.5600,6.086770
sz.000615,2007-03-19,2.7930079800,3.0393049800,2.7683782800,2.9555640000,7702064,46030920.0800,5.426060
sz.000615,2007-03-20,2.9555640000,3.0639346800,2.8964527200,3.0343790400,6046857,37013333.5700,4.259976
sz.000615,2007-03-21,3.0590087400,3.1328978400,3.0343790400,3.0737865600,6192977,38719959.7600,4.362917
sz.000615,2007-03-22,3.0934903200,3.1673794200,3.0639346800,3.0639346800,9263184,58763062.3800,6.525861
sz.000615,2007-03-23,3.0688606200,3.1033422000,2.9555640000,3.0491568600,8631736,52753799.6900,6.081009
sz.000615,2007-03-26,3.0540828000,3.1920091200,3.0491568600,3.1772313000,10806530,68775941.5300,7.613139
sz.000615,2007-03-27,3.2018610000,3.3200835600,3.1378237800,3.2806760400,10460843,68931097.0800,7.369604
sz.000615,2007-03-28,3.2905279200,3.3102316800,3.0048234000,3.1476756600,11726809,75324394.7600,8.261470
sz.000615,2007-03-29,3.4629358200,3.4629358200,3.4235283000,3.4629358200,11039865,77603132.9500,7.777522
sz.000615,2007-03-30,3.4580098800,3.4580098800,3.2708241600,3.2806760400,13776538,93188680.5200,9.610730
sz.000615,2007-04-02,3.2806760400,3.3348613800,3.2314166400,3.3102316800,8303910,55431329.5700,5.792938
sz.000615,2007-04-03,3.3200835600,3.3841207800,3.2806760400,3.3447132600,8603733,58052161.1400,6.002100
sz.000615,2007-04-04,3.3594910800,3.3594910800,3.2905279200,3.3200835600,6797000,45749857.4600,4.741694
sz.000615,2007-04-05,3.3447132600,3.4432320600,3.3348613800,3.3988986000,8737223,60306775.9200,6.095224
sz.000615,2007-04-06,3.3496392000,3.6501215400,3.3447132600,3.5368249200,11075287,79136121.3900,7.726295
sz.000615,2007-04-09,3.5368249200,3.6648993600,3.5368249200,3.5762324400,9870853,72027790.6200,6.886063
sz.000615,2007-04-10,3.5762324400,3.6550474800,3.3988986000,3.6205659000,10278957,74222493.4700,7.170762
sz.000615,2007-04-11,3.6944550000,3.8914926000,3.6944550000,3.8176035000,15544799,120184101.9900,10.844297
