code,date,open,high,low,close,volume,amount,turn
sz.000600,2007-01-04,3.4466383300,3.5378935200,3.4325990700,3.4536579600,2212376,11024405.5000,1.856743
sz.000600,2007-01-05,3.4887561100,3.7344431600,3.4255794400,3.7063646400,9247679,47842782.1500,7.761143
sz.000600,2007-01-08,3.7063646400,3.9871498400,3.6572272300,3.9380124300,6077701,33485660.7800,5.100729
sz.000600,2007-01-09,3.9309928000,4.3311117100,3.8186787200,4.3311117100,7541562,43770289.8600,6.329279
sz.000600,2007-01-10,4.4083276400,4.7663287700,4.3170724500,4.5908380200,8911800,57513614.6300,7.479256
sz.000600,2007-01-11,4.5417006100,5.0471139700,4.5276613500,5.0471139700,10529310,74144547.4200,8.836756
sz.000600,2007-01-12,5.0190354500,5.1664476800,4.8084465500,4.9207606300,11102690,79171269.6900,9.317967
sz.000600,2007-01-15,4.9488391500,5.1945262000,4.9137410000,5.1032710100,3838541,27686743.1400,3.221507
sz.000600,2007-01-16,5.1173102700,5.4402132500,4.9839373000,5.3278991700,2755140,20336603.9200,2.312260
sz.000600,2007-01-17,5.2998206500,5.2998206500,4.7944072900,4.8014269200,4161875,29492196.5900,3.492867
sz.000600,2007-01-18,4.7593091400,5.1804869400,4.6329558000,5.1102906400,4665653,32386158.9900,3.915664
sz.000600,2007-01-19,5.0962513800,5.2085654600,4.9839373000,5.1173102700,3314237,24199745.2000,2.781484
sz.000600,2007-01-22,5.1173102700,5.4753114000,5.0120158200,5.4612721400,6367467,47486516.3600,5.343916
sz.000600,2007-01-23,5.4191543600,5.4191543600,5.0962513800,5.2506832400,3716234,27677344.7000,3.118861
sz.000600,2007-01-24,5.2506832400,5.3349188000,5.1313495300,5.2577028700,2596558,19311090.0700,2.179169
sz.000600,2007-01-25,5.2506832400,5.2506832400,4.9488391500,4.9769176700,2591460,18704012.0400,2.174891
sz.000600,2007-01-26,4.8365250700,5.0260550800,4.6329558000,4.9207606300,4220145,29338224.2000,3.541770
sz.000600,2007-01-29,4.9277802600,5.1313495300,4.9137410000,5.1313495300,3139383,22459909.4100,2.634737
sz.000600,2007-01-30,5.1594280500,5.2296243500,5.0260550800,5.0751924900,2723391,19844869.5800,2.285614
sz.000600,2007-01-31,5.4402132500,5.4402132500,4.9137410000,5.1173102700,5158249,38529375.5900,4.329077
sz.000600,2007-02-01,5.1243299000,5.6297432600,5.0190354500,5.5665665900,7203752,55271263.8800,6.045771
sz.000600,2007-02-02,5.5314684400,5.5455077000,5.1664476800,5.1945262000,3806551,28946053.7400,3.194660
sz.000600,2007-02-05,5.1734673100,5.2647225000,5.0330747100,5.0892317500,1760128,12900644.8000,1.477193
sz.000600,2007-02-06,5.1313495300,5.3278991700,5.1313495300,5.2998206500,1515203,11278102.6800,1.271639
sz.000600,2007-02-07,5.4051151000,5.4893506600,5.2647225000,5.3349188000,3009818,23050670.7900,2.525999
sz.000600,2007-02-08,5.4191543600,5.8684106800,5.3419384300,5.8684106800,9004559,73675317.8100,7.557104
sz.000600,2007-02-09,5.9315873500,6.2334314400,5.7280180800,6.0719799500,7893709,67682729.6800,6.624820
sz.000600,2007-02-12,6.0930388400,6.1632351400,5.8824499400,6.0368818000,4048014,34633524.7000,3.397308
sz.000600,2007-02-13,5.9666855000,6.0719799500,5.8824499400,5.9596658700,4118411,34782285.9300,3.456389
sz.000600,2007-02-14,5.9877443900,6.1772744000,5.9315873500,6.1070781000,3597207,31356266.1400,3.018967
sz.000600,2007-02-15,6.1070781000,6.1421762500,5.9666855000,6.1281369900,5230509,44960390.6200,4.389721
sz.000600,2007-02-16,6.0719799500,6.5282559000,6.0439014300,6.2334314400,4241226,37732988.3000,3.559462
sz.000600,2007-02-26,6.1351566200,6.5071970100,6.1351566200,6.3878633000,3534564,31975200.1700,2.966394
sz.000600,2007-02-27,6.5142166400,6.5142166400,5.7490769700,5.7490769700,5048213,43661993.0300,4.236728
sz.000600,2007-02-28,5.4472328800,5.8964892000,5.4472328800,5.8824499400,4536691,36568922.5300,3.807432
sz.000600,2007-03-01,5.9315873500,5.9666855000,5.4753114000,5.5314684400,3743094,30130693.3800,3.141403
sz.000600,2007-03-02,5.4963702900,5.6718610400,5.4963702900,5.6718610400,3180043,25294398.4800,2.668861
sz.000600,2007-03-05,5.7209984500,5.7841751200,5.3349188000,5.5735862200,2265185,18020261.5400,1.901064
sz.000600,2007-03-06,5.6157040000,5.6157040000,5.4753114000,5.5595469600,1658051,13146314.4400,1.391524
sz.000600,2007-03-07,5.5806058500,5.7631162300,5.5806058500,5.7631162300,2166691,17532173.1100,1.818402
sz.000600,2007-03-08,5.8262929000,5.8262929000,5.6648414100,5.8052340100,2305724,18877606.0900,1.935086
sz.000600,2007-03-09,5.8192732700,5.8262929000,5.6157040000,5.7069591900,4518164,36583161.5300,3.791883
sz.000600,2007-03-12,5.7560966000,6.0719799500,5.4753114000,6.0649603200,7875611,64774299.0400,6.609631
sz.000600,2007-03-13,6.2685295900,6.4861381200,6.0368818000,6.0789995800,9622935,85497760.4900,8.076078
sz.000600,2007-03-14,6.0228425400,6.0228425400,5.6157040000,5.8333125300,4345319,36056748.5000,3.646822
sz.000600,2007-03-15,5.9175480900,5.9245677200,5.7631162300,5.8613910500,5015468,41681526.3700,4.209247
sz.000600,2007-03-16,5.8824499400,5.8964892000,5.6367628900,5.6859003000,4050366,33209433.0100,3.399282
sz.000600,2007-03-19,5.4542525100,5.7209984500,5.3559776900,5.6157040000,5643607,44610043.6800,4.736415
sz.000600,2007-03-20,5.6227236300,6.0017836500,5.5384880700,5.9456266100,9364400,76054789.2600,7.859102
sz.000600,2007-03-21,5.9666855000,6.1421762500,5.9596658700,6.1281369900,11989525,103888915.4800,10.062246
sz.000600,2007-03-22,6.1281369900,6.1632351400,5.9596658700,6.0017836500,7229716,62440136.1300,6.067562
sz.000600,2007-03-23,5.9947640200,6.0930388400,5.8403321600,6.0368818000,4231345,35956821.3500,3.551169
sz.000600,2007-03-26,6.0439014300,6.2755492200,6.0439014300,6.1702547700,8156568,71867440.5500,6.845425
sz.000600,2007-03-27,6.1702547700,6.4440203400,6.1491958800,6.4299810800,9300862,82788569.6800,7.805777
sz.000600,2007-03-28,6.4229614500,6.6335503500,5.9315873500,6.5422951600,16944751,155306265.7200,14.220935
sz.000600,2007-03-29,6.5422951600,6.5844129400,6.2334314400,6.2474707000,7671186,69560763.5800,6.438067
sz.000600,2007-03-30,6.2474707000,6.4510399700,6.1351566200,6.1632351400,9264398,82713294.4000,7.775175
sz.000600,2007-04-02,6.1421762500,6.2334314400,6.0088032800,6.2053529200,7162952,62173014.7400,6.011530
sz.000600,2007-04-03,6.2053529200,6.2053529200,6.0930388400,6.1842940300,4578531,40093983.1500,3.842546
sz.000600,2007-04-04,6.1842940300,6.2123725500,6.0789995800,6.1281369900,6949806,60594067.3500,5.832646
sz.000600,2007-04-05,6.1281369900,6.3036277400,6.1140977300,6.3036277400,6983585,61720413.3000,5.860995
sz.000600,2007-04-06,6.2895884800,6.4440203400,6.1491958800,6.4440203400,8950242,81044865.6300,7.511518
sz.000600,2007-04-09,6.4931577500,6.6686485000,6.3878633000,6.4510399700,9737037,90626969.9200,8.171839
sz.000600,2007-04-10,6.4931577500,6.5282559000,6.1772744000,6.3246866300,6933901,62686646.7500,5.819298
sz.000600,2007-04-11,6.3036277400,6.5142166400,6.2544903300,6.4791184900,7814431,71677708.0400,6.558286
sz.000600,2007-04-12,6.5142166400,6.8090411000,6.4861381200,6.7388448000,12013157,114378229.3500,10.082079
sz.000600,2007-04-13,6.7388448000,6.8230803600,6.5142166400,6.5633540500,10680756,102106248.6900,8.963858
sz.000600,2007-04-16,6.5703736800,6.7669233200,6.5703736800,6.7037466500,7299383,69477296.6900,6.126030
sz.000600,2007-04-17,6.7739429500,7.2021403800,6.7177859100,7.0757870400,12155840,121087447.9600,10.201827
sz.000600,2007-04-18,7.0757870400,7.0757870400,7.0757870400,7.0757870400,0,0.0000,
sz.000600,2007-04-19,7.3425329800,7.3846507600,6.5633540500,6.8090411000,14817271,149702324.4600,12.435441
sz.000600,2007-04-20,7.0196300000,7.4899452100,7.0196300000,7.4899452100,11646580,121074366.0300,9.774428
sz.000600,2007-04-23,7.7075537400,8.0725745000,7.5601415100,7.9111230100,15040912,167418137.0500,12.623132
sz.000600,2007-04-24,7.9321819000,7.9672800500,7.7215930000,7.7847696700,9559159,106272906.3100,8.022554
sz.000600,2007-04-25,7.7777500400,7.7777500400,7.4127292800,7.6092789200,6616038,71265827.5800,5.552530
sz.000600,2007-04-26,7.6724555900,7.7777500400,7.4829255800,7.6443770700,4727351,51417662.9600,3.967444
